,speaker,recording,year,topic,VowelN,t1,t2,timetoIPend,VowelQ,vstress,word,wstress,VoiceQ,hnr_mid,hnr_mean,f0_mid,f0_mean,duration,center
2,S01,21_07_08_almodovar_177,2021,adjacent topic,3,9.397068198803787,9.46734932592925,0.5261714254877266,o,1_pre_n,Almodovar,penultimate,,6.042480856103917,5.3822321904908295,138.67166706517241,140.7619430591573,0.07028112712546353,9.432208762366518
3,S01,21_07_08_almodovar_177,2021,adjacent topic,2,9.53360160322157,9.603882730347033,0.3896380210699437,o,n,Almodovar,penultimate,whisper,3.136041001283953,-0.5677390408427863,,,0.07028112712546353,9.5687421667843
4,S01,21_07_08_almodovar_177,2021,adjacent topic,1,9.666842906730261,9.770068312195786,0.2563967175612518,a,1_post_n,Almodovar,penultimate,whisper,-13.809212382474517,1.9188203106125523,,,0.10322540546552439,9.718455609463025
0,S01,21_06_25_LasApuestas_8,2021,adjacent topic,5,9.24076700487984,9.27153608958517,0.8104088627095827,o,3_pre_n,con,,,3.909618369756082,2.885326014353515,120.65856276859326,123.52106979293073,0.03076908470533013,9.256151547232506
1,S01,21_06_25_LasApuestas_8,2021,adjacent topic,4,9.337469842525163,9.384356066838048,0.7137060250642602,a,2_pre_n,las,,,-170.6526120375603,7.66344190469036,122.07074081452896,123.90598091158147,0.04688622431288536,9.360912954681606
2,S01,21_06_25_LasApuestas_8,2021,adjacent topic,3,9.474370978636049,9.525652786478267,0.5768048889533741,a,1_pre_n,apuestas,penultimate,,-135.37444660992924,3.742962310693382,123.57167732075426,125.43471250498872,0.051281807842217475,9.500011882557157
3,S01,21_06_25_LasApuestas_8,2021,adjacent topic,2,9.61063406804537,9.685358988044028,0.4405417995440537,ue,n,apuestas,penultimate,whisper,-200.0,5.216608851116213,,,0.07472491999865838,9.647996528044699
4,S01,21_06_25_LasApuestas_8,2021,adjacent topic,1,9.790852992748016,9.916859720588892,0.2603228748414068,a,1_post_n,apuestas,penultimate,whisper,-200.0,,,,0.12600672784087585,9.853856356668455
0,S01,21_07_12_italia_216,2021,adjacent topic,5,7.600165842755336,7.668927038445201,0.8215947767103646,i,3_pre_n,,,,13.223182380194853,13.63139860092826,145.40964520984014,143.2689617508158,0.06876119568986461,7.6345464406002685
1,S01,21_07_12_italia_216,2021,adjacent topic,4,7.75826887044981,7.854684025275815,0.6634917490158907,a,2_pre_n,,,,11.772632163599107,9.455862976885353,147.93694236174915,150.1588735694335,0.09641515482600482,7.806476447862813
2,S01,21_07_12_italia_216,2021,adjacent topic,3,7.926434838169587,7.9989330553643345,0.49532578129611426,ai,1_pre_n,italia,penultimate,,-0.0973318732268399,3.6370281222604612,141.89471095088527,131.90436122040435,0.07249821719474792,7.96268394676696
3,S01,21_07_12_italia_216,2021,adjacent topic,2,8.07738111334454,8.14464750043245,0.34437950612116097,a,n,italia,penultimate,creaky,1.4569393692596242,0.7989123634786093,,,0.06726638708791022,8.111014306888496
4,S01,21_07_12_italia_216,2021,adjacent topic,1,8.27693806170534,8.4217606194657,0.14482255776036013,ia,1_post_n,italia,penultimate,whisper,-200.0,-2.1501192527993522,,,0.14482255776036013,8.34934934058552
0,S01,21_06_25_DeEspera_9,2021,same topic,5,10.541997729065772,10.614874614249432,0.6229752621740552,o,3_pre_n,horas,,,17.942190449555714,11.07180110386206,175.8377207893541,171.26008105889053,0.07287688518366053,10.578436171657602
1,S01,21_06_25_DeEspera_9,2021,same topic,4,10.625180436396617,10.672292766212317,0.5397925548432099,a,2_pre_n,horas,,,-29.83702221356115,5.415846469490313,138.10660947276835,139.72100033300916,0.04711232981570035,10.648736601304467
2,S01,21_06_25_DeEspera_9,2021,same topic,3,10.807251097911935,10.859516338801228,0.3577218933278914,ee,1_pre_n,espera,penultimate,,-135.99971689307287,11.026642416718369,125.35536054547327,123.61890948399386,0.05226524088929274,10.833383718356583
3,S01,21_06_25_DeEspera_9,2021,same topic,2,10.986866855334295,11.04575726760392,0.17810613590553181,e,n,espera,penultimate,whisper,-200.0,,,,0.05889041226962455,11.016312061469108
4,S01,21_06_25_DeEspera_9,2021,same topic,1,11.095077987879732,11.164972991239827,0.06989500336009513,a,1_post_n,espera,penultimate,whisper,-200.0,,,,0.06989500336009513,11.13002548955978
0,S01,93_01_28_esfuerzos_193,1993,same topic,5,8.799085340973233,8.835373821814303,0.8341729563837621,i,3_pre_n,escatimado,,,-174.2146399044627,12.622112425820253,156.97633417342777,159.72951786132649,0.03628848084106906,8.817229581393768
1,S01,93_01_28_esfuerzos_193,1993,same topic,4,8.902574071481851,8.98331594135323,0.7306842258751445,a,2_pre_n,escatimado,,,17.307454333515413,14.860023255679732,145.38505242952405,145.67516341960064,0.08074186987137821,8.94294500641754
2,S01,93_01_28_esfuerzos_193,1993,same topic,3,9.011439514005058,9.072973824601226,0.6218187833519373,oe,1_pre_n,escatimado,,,-200.0,17.080373980683056,144.04753009991137,144.15090016171374,0.06153431059616743,9.042206669303141
3,S01,93_01_28_esfuerzos_193,1993,same topic,2,9.216985870580261,9.279240898691961,0.41627242677673415,ue,n,esfuerzos,penultimate,,-200.0,,,,0.06225502811170003,9.248113384636111
4,S01,93_01_28_esfuerzos_193,1993,same topic,1,9.404401627426875,9.482859456034378,0.22885666993012066,o,1_post_n,esfuerzos,penultimate,whisper,-200.0,,,,0.07845782860750283,9.443630541730627
0,S01,21_06_24_mandato_20,2021,new topic,5,11.603215689280594,11.693717623055429,0.7375077685781459,ua,3_pre_n,cuarto,,,1.6417794365724374,6.780255110469712,119.69737897827947,128.4574790815351,0.09050193377483495,11.648466656168011
1,S01,21_06_24_mandato_20,2021,new topic,4,11.806284195472438,11.849809504764616,0.5344392623863019,o,2_pre_n,cuarto,,,10.072413521022412,5.735404193254821,115.01534091176882,114.04393646352567,0.04352530929217835,11.828046850118527
2,S01,21_06_24_mandato_20,2021,new topic,3,11.895925416486703,11.949738526157033,0.44479804137203693,a,1_pre_n,mandato,penultimate,creaky,16.821652597944155,3.1374982971690124,96.26705340174881,99.50034333172442,0.053813109670329595,11.922831971321868
3,S01,21_06_24_mandato_20,2021,new topic,2,12.089068033223969,12.165039482170314,0.2516554246347713,a,n,mandato,penultimate,creaky,2.002016551237736,-0.1416384516951799,,,0.07597144894634589,12.12705375769714
4,S01,21_06_24_mandato_20,2021,new topic,1,12.257806545426108,12.34072345785874,0.08291691243263166,o,1_post_n,mandato,penultimate,whisper,-200.0,1.5525755026272134,,,0.08291691243263166,12.299265001642425
0,S01,21_07_06_Arizpeleta_124,2021,same topic,5,7.122811126882531,7.200051278928013,0.6395998710379383,a,3_pre_n,Arizpeleta,penultimate,,12.634088507845286,9.590708774227238,210.07124038735788,206.84687729811247,0.07724015204548262,7.161431202905272
1,S01,21_07_06_Arizpeleta_124,2021,same topic,4,7.221589398248389,7.282490287361173,0.5408215996720802,i,2_pre_n,Arizpeleta,penultimate,,15.153731104370127,12.427574253445208,194.04701618467726,192.983243371008,0.06090088911278446,7.2520398428047805
2,S01,21_07_06_Arizpeleta_124,2021,same topic,3,7.418828289607542,7.4567056718606155,0.34358270831292703,e,1_pre_n,Arizpeleta,penultimate,,7.281547823860791,5.417245506639122,172.3121271585083,171.83948970256557,0.03787738225307358,7.437766980734079
3,S01,21_07_06_Arizpeleta_124,2021,same topic,2,7.499410563616531,7.543600842911784,0.2630004343039376,e,n,Arizpeleta,penultimate,,14.231036188333494,0.7619889343417077,,130.07364377364635,0.04419027929525221,7.5215057032641575
4,S01,21_07_06_Arizpeleta_124,2021,same topic,1,7.6411757840183725,7.762410997920469,0.12123521390209646,a,1_post_n,Arizpeleta,penultimate,whisper,-200.0,2.9095924065742422,,,0.12123521390209646,7.701793390969421
0,S01,21_06_25_CuentasMas_11,2021,same topic,5,8.597743699530412,8.665875244235071,0.8510969803495527,o,4_pre_n,luego,,,14.112774798183157,13.805637117773953,157.63032529350878,156.3009600145415,0.06813154470465932,8.631809471882741
1,S01,21_06_25_CuentasMas_11,2021,same topic,4,8.7098310795284,8.75232172031195,0.7390096003515652,o,3_pre_n,nos,,,16.038386434400813,12.444055311232088,147.9606671819495,147.16006948976778,0.04249064078355147,8.731076399920175
2,S01,21_06_25_CuentasMas_11,2021,same topic,3,8.89095420659988,8.953957570520316,0.5578864732800852,ue,2_pre_n,cuentas,,,6.66446081142377,8.325968958156363,140.71358438517208,142.02816198734808,0.06300336392043704,8.922455888560098
3,S01,21_06_25_CuentasMas_11,2021,same topic,2,9.041869241106975,9.107070396792079,0.4069714387729899,a,1_pre_n,cuentas,,,-11.386332215655493,3.5623550129128394,128.6895176130714,132.59361703575226,0.06520115568510398,9.074469818949527
4,S01,21_06_25_CuentasMas_11,2021,same topic,1,9.224638345296665,9.310732433651168,0.22420233458329974,a,n,mas,ultimate,whisper,-200.0,,,,0.08609408835450338,9.267685389473916
0,S01,21_07_06_acusado_134,2021,new topic,5,8.712864083678589,8.810208390805231,0.7121913838510849,ae,3_pre_n,para,,,7.93340972404121,7.7032290633176155,134.29024202861746,133.99009970536594,0.097344307126642,8.76153623724191
1,S01,21_07_06_acusado_134,2021,new topic,4,8.863096023991195,8.921799842792758,0.5619594435384787,a,2_pre_n,acusado,penultimate,,5.599683128035289,4.0281278534363665,124.00646310674082,124.10781966484879,0.058703818801562946,8.892447933391978
2,S01,21_07_06_acusado_134,2021,new topic,3,9.024856330725344,9.085046322154795,0.4001991368043303,u,1_pre_n,acusado,penultimate,,6.944846689118313,5.484244979412625,119.71887564646289,119.46809697407865,0.060189991429451695,9.054951326440069
3,S01,21_07_06_acusado_134,2021,new topic,2,9.19870930438194,9.261871641067163,0.2263461631477348,a,n,acusado,penultimate,creaky,-1.2442738790295447,0.6655889038713947,,,0.06316233668522386,9.230290472724551
4,S01,21_07_06_acusado_134,2021,new topic,1,9.34063879034521,9.423121371192975,0.0844166771844641,o,1_post_n,acusado,penultimate,whisper,-200.0,,,,0.08248258084776516,9.381880080769093
0,S01,21_07_12_explosivos_208,2021,new topic,5,12.671659315721028,12.765332941325383,1.2077965731149831,a,3_pre_n,mas,,,12.233921052733963,11.126981736068451,176.83307219190087,177.04980373186345,0.09367362560435488,12.718496128523206
1,S01,21_07_12_explosivos_208,2021,new topic,4,12.991701176771313,13.149871397054076,0.887754712064698,ye,2_pre_n,y,,,16.246785637834606,12.3891861417493,174.08216519550123,166.9423545923822,0.15817022028276284,13.070786286912695
2,S01,21_07_12_explosivos_208,2021,new topic,3,13.399715991215928,13.44041027119159,0.4797398976200835,o,1_pre_n,explosivos,penultimate,,14.646924306322294,7.566367636196215,135.28399911639104,136.28167299851634,0.04069427997566244,13.420063131203758
3,S01,21_07_12_explosivos_208,2021,new topic,2,13.540792633355807,13.601450145017644,0.3386632554802045,i,n,explosivos,penultimate,whisper,-214.66578671225875,5.940761690229781,,,0.060657511661837304,13.571121389186725
4,S01,21_07_12_explosivos_208,2021,new topic,1,13.659688302239877,13.74952284482766,0.21976758659613438,o,1_post_n,explosivos,penultimate,whisper,-200.0,,,,0.08983454258778245,13.704605573533769
0,S01,21_06_14_trafico_69,2021,adjacent topic,5,8.89371050727487,8.997028160645188,0.9994686875235068,e,2_pre_n,accidentes,,,20.273673540643287,14.204999561462802,130.40171400379606,130.8012768027804,0.1033176533703184,8.945369333960029
1,S01,21_06_14_trafico_69,2021,adjacent topic,4,9.25969208154732,9.306923008802322,0.6334871132510571,e,1_pre_n,de,,,6.726942773395296,4.529168209666383,130.20861298041277,129.91640663273031,0.04723092725500244,9.283307545174821
2,S01,21_06_14_trafico_69,2021,adjacent topic,3,9.396956963882172,9.475183187148271,0.49622223091620477,a,n,trafico,antepenultimate,whisper,-200.0,,,,0.07822622326609974,9.436070075515222
3,S01,21_06_14_trafico_69,2021,adjacent topic,2,9.565217142228121,9.644919331970938,0.3279620525702551,i,1_post_n,trafico,antepenultimate,whisper,-200.0,,,,0.07970218974281629,9.60506823709953
4,S01,21_06_14_trafico_69,2021,adjacent topic,1,9.748236985341258,9.893179194798376,0.14494220945711866,o,2_post_n,trafico,antepenultimate,whisper,-200.0,,,,0.14494220945711866,9.820708090069818
0,S01,21_06_08_madre_99,2021,adjacent topic,5,8.689081868395158,8.748948333232748,1.0850314242444181,i,3_pre_n,condicion,,,6.486239577498044,3.8927645091655716,137.33550957771448,136.3506146352708,0.05986646483759017,8.719015100813953
1,S01,21_06_08_madre_99,2021,adjacent topic,4,8.890849938346442,9.003713483413796,0.8832633542931347,io,2_pre_n,condicion,,,-1.3691725452800645,1.7065890435667461,146.6774088041729,147.94178654599474,0.11286354506735385,8.94728171088012
2,S01,21_06_08_madre_99,2021,adjacent topic,3,9.307125870802656,9.354030201220256,0.46698742183692055,e,1_pre_n,de,,,1.1715440951156602,-0.045977242783097914,,,0.04690433041760045,9.330578036011456
3,S01,21_06_08_madre_99,2021,adjacent topic,2,9.439919938414166,9.539591640551569,0.33419335422541074,a,n,madre,penultimate,creaky,-1.7829447199983905,-0.7871532670902893,,,0.09967170213740317,9.489755789482867
4,S01,21_06_08_madre_99,2021,adjacent topic,1,9.640729103014522,9.774113292639576,0.13338418962505472,e,1_post_n,madre,penultimate,whisper,-199.97584619132778,-3.6951451078721647,,,0.13338418962505472,9.707421197827049
0,S01,10_12_21_poblacion_108,2010,new topic,5,8.474717198023994,8.536549057076211,0.8104046481007927,e,4_pre_n,de,,,10.352117473401291,10.323985837620222,139.74590461690659,139.3207864216459,0.06183185905221755,8.505633127550102
1,S01,10_12_21_poblacion_108,2010,new topic,4,8.568968435879961,8.647183109620565,0.716153410244825,a,3_pre_n,la,,,2.992619678521427,4.702829006980609,135.43348256049742,136.47979913934978,0.07821467374060376,8.608075772750263
2,S01,10_12_21_poblacion_108,2010,new topic,3,8.735279437245634,8.793511685268498,0.5498424088791527,o,2_pre_n,población ,ultimate,,9.60765180414424,7.961059048219753,131.65745551248594,129.77703459212964,0.05823224802286475,8.764395561257066
3,S01,10_12_21_poblacion_108,2010,new topic,2,8.859181109582986,8.937097497782593,0.42594073654180065,a,1_pre_n,población ,ultimate,,4.865940397544264,5.384127920297267,129.98036554240863,130.37218912381883,0.07791638819960767,8.89813930368279
4,S01,10_12_21_poblacion_108,2010,new topic,1,9.064487123802433,9.285121846124786,0.22063472232235348,io,n,población ,ultimate,whisper,2.5541025593543067,3.871107495380191,236.7804581953518,190.32296893958235,0.22063472232235348,9.174804484963609
0,S01,21_06_08_completa_94,2021,adjacent topic,5,8.377968455230377,8.51230103182558,0.7866306021764,au,3_pre_n,pauta,,,14.6267122046696,13.560460509167363,159.00616808100284,157.29244719023092,0.13433257659520237,8.445134743527978
1,S01,21_06_08_completa_94,2021,adjacent topic,4,8.562573590191143,8.635979369751363,0.6020254672156344,a,2_pre_n,pauta,,,7.362276325046588,3.2382800333824777,112.10209611581787,114.51784014286002,0.0734057795602201,8.599276479971252
2,S01,21_06_08_completa_94,2021,adjacent topic,3,8.6961432402545,8.743122939173041,0.468455817152277,o,1_pre_n,completa,penultimate,,0.5999850815245606,2.1440550898143016,119.9507252293812,117.28893678871869,0.046979698918541146,8.71963308971377
3,S01,21_06_08_completa_94,2021,adjacent topic,2,8.903881596409922,8.942052601781237,0.26071746099685456,e,n,completa,penultimate,creaky,-100.61312781520766,-3.562440243795303,,,0.03817100537131424,8.92296709909558
4,S01,21_06_08_completa_94,2021,adjacent topic,1,9.038793138183056,9.164599057406777,0.12580591922372086,a,1_post_n,completa,penultimate,whisper,-200.0,,,,0.12580591922372086,9.101696097794918
0,S01,21_07_12_historia_204,2021,adjacent topic,5,5.378340945880262,5.471326833913549,1.0013641699872267,a,2_pre_n,Europa,,,7.810995676681967,6.680300566173588,183.30874588938588,183.5325913324975,0.09298588803328744,5.424833889896906
1,S01,21_07_12_historia_204,2021,adjacent topic,4,5.773215284772124,5.849965541561504,0.6064898310953648,e,2_pre_n,en,,,0.3140874469885253,0.6991286156600751,,161.95419373956807,0.07675025678938052,5.8115904131668135
2,S01,21_07_12_historia_204,2021,adjacent topic,3,5.915746973617592,5.996086222756671,0.4639581422498962,ahi,1_pre_n,historia,penultimate,,0.3329829657657773,1.5797231254147197,161.08581753203953,159.4419119868823,0.08033924913907864,5.955916598187132
3,S01,21_07_12_historia_204,2021,adjacent topic,2,6.119935015964971,6.1870219026620585,0.25977009990251787,o,n,historia,penultimate,whisper,2.2963833367964126,0.8108455272191905,,,0.06708688669708796,6.153478459313515
4,S01,21_07_12_historia_204,2021,adjacent topic,1,6.254247965346386,6.3797051158674885,0.12545715052110218,ia,1_post_n,historia,penultimate,whisper,-0.6079777643170919,-0.146629566091985,,,0.12545715052110218,6.316976540606937
0,S01,21_07_08_publico_180,2021,new topic,5,9.421355660800582,9.496629951113244,0.6908007718833318,o,2_pre_n,dominio,,,20.52685904038921,18.954825632869007,130.43332365210682,131.9963506345759,0.07527429031266131,9.458992805956914
1,S01,21_07_08_publico_180,2021,new topic,4,9.543860878368248,9.641274665831691,0.5682955543156663,io,1_pre_n,dominio,,,16.14082847526961,13.105981659647442,123.90291941253231,125.19868797831572,0.09741378746344331,9.592567772099969
2,S01,21_07_08_publico_180,2021,new topic,3,9.71659741692326,9.799251539619517,0.39555901576065366,u,n,publico,antepenultimate,creaky,13.269437818179734,4.15334808193083,90.57807812961978,85.24911119236879,0.0826541226962565,9.757924478271388
3,S01,21_07_08_publico_180,2021,new topic,2,9.867145997548585,9.943896254337965,0.24501043513532927,i,1_post_n,publico,antepenultimate,whisper,-200.0,,,,0.07675025678937963,9.905521125943274
